dashboard,nonprofit,blue,grid,yes,"Corporate serif gallery, blue accents, grid layout, award-winning design"
ecommerce,nonprofit,green,classic,yes,"Stylish serif hero, green accents, classic layout, award-winning design"
saas,professional,orange,grid,yes,"Expressive monospace grid, orange accents, grid layout, award-winning design"
resume,health,green,modern,yes,"Readable sans-serif CTA, green accents, modern layout, award-winning design"
docs,young,neutral,classic,no,"Corporate serif sidebar, neutral accents, classic layout, standard design"
docs,startup,black,modern,no,"Subtle classic CTA, black accents, modern layout, standard design"
webapp,subscription,orange,grid,yes,"High-contrast professional sidebar, orange accents, grid layout, award-winning design"
event,nonprofit,green,minimal,yes,"Dark modern gallery, green accents, minimal layout, award-winning design"
portfolio,tech,orange,card-based,yes,"Readable minimal sidebar, orange accents, card-based layout, award-winning design"
dashboard,ux,neutral,minimal,no,"Stylish display CTA, neutral accents, minimal layout, standard design"
docs,nonprofit,blue,one-page,no,"Corporate monospace cards, blue accents, one-page layout, standard design"
nonprofit,creative,green,one-page,no,"Expressive serif charts, green accents, one-page layout, standard design"
docs,designer,blue,minimal,yes,"Stylish minimal hero, blue accents, minimal layout, award-winning design"
education,tech,purple,classic,no,"Large monospace charts, purple accents, classic layout, standard design"
marketplace,health,neutral,minimal,yes,"Dark modern metrics, neutral accents, minimal layout, award-winning design"
blog,nonprofit,neutral,card-based,yes,"Friendly professional dashboard, neutral accents, card-based layout, award-winning design"
saas,ux,black,minimal,no,"Subtle bold sections, black accents, minimal layout, standard design"
saas,corporate,purple,card-based,yes,"Clean playful charts, purple accents, card-based layout, award-winning design"
event,nonprofit,green,card-based,no,"High-contrast bold gallery, green accents, card-based layout, standard design"
landing,subscription,orange,card-based,no,"Readable classic sections, orange accents, card-based layout, standard design"
landing,general,orange,one-page,no,"Corporate professional cards, orange accents, one-page layout, standard design"
portfolio,saas,black,modern,no,"Subtle sans-serif gallery, black accents, modern layout, standard design"
resume,creative,red,modern,no,"Minimal minimal widgets, red accents, modern layout, standard design"
landing,ux,blue,one-page,yes,"Subtle display navigation, blue accents, one-page layout, award-winning design"
webapp,corporate,green,minimal,no,"Expressive bold cards, green accents, minimal layout, standard design"
portfolio,general,blue,classic,no,"High-contrast minimal grid, blue accents, classic layout, standard design"
education,ux,orange,card-based,no,"Vibrant monospace sidebar, orange accents, card-based layout, standard design"
dashboard,startup,orange,classic,no,"Dark monospace sections, orange accents, classic layout, standard design"
agency,ux,black,classic,no,"Subtle professional cards, black accents, classic layout, standard design"
agency,enterprise,black,grid,no,"Soothing sans-serif widgets, black accents, grid layout, standard design"
blog,general,neutral,modern,no,"Minimal monospace charts, neutral accents, modern layout, standard design"
blog,creative,orange,grid,no,"High-contrast classic metrics, orange accents, grid layout, standard design"
saas,nonprofit,orange,modern,yes,"Clean modern sidebar, orange accents, modern layout, award-winning design"
resume,professional,purple,modern,no,"Subtle sans-serif sections, purple accents, modern layout, standard design"
landing,designer,black,classic,no,"Vibrant display charts, black accents, classic layout, standard design"
docs,corporate,black,grid,yes,"Readable professional dashboard, black accents, grid layout, award-winning design"
event,photography,red,classic,yes,"Warm classic sidebar, red accents, classic layout, award-winning design"
resume,creative,black,modern,yes,"Expressive minimal widgets, black accents, modern layout, award-winning design"
blog,tech,green,classic,yes,"Soothing sans-serif grid, green accents, classic layout, award-winning design"
event,developer,black,one-page,yes,"Soothing minimal sidebar, black accents, one-page layout, award-winning design"
event,general,black,minimal,no,"Minimal minimal widgets, black accents, minimal layout, standard design"
ecommerce,general,blue,grid,no,"Stylish minimal charts, blue accents, grid layout, standard design"
resume,professional,green,minimal,yes,"Large monospace sidebar, green accents, minimal layout, award-winning design"
marketplace,tech,purple,modern,no,"High-contrast bold sidebar, purple accents, modern layout, standard design"
resume,professional,black,card-based,yes,"Clean classic dashboard, black accents, card-based layout, award-winning design"
portfolio,professional,green,one-page,yes,"Corporate monospace sections, green accents, one-page layout, award-winning design"
blog,nonprofit,green,card-based,no,"Corporate serif typography, green accents, card-based layout, standard design"
resume,general,red,classic,yes,"Soothing playful gallery, red accents, classic layout, award-winning design"
ecommerce,developer,purple,card-based,no,"Clean sans-serif grid, purple accents, card-based layout, standard design"
blog,designer,neutral,minimal,yes,"Friendly sans-serif navigation, neutral accents, minimal layout, award-winning design"
portfolio,creative,neutral,one-page,yes,"High-contrast serif sidebar, neutral accents, one-page layout, award-winning design"
marketplace,ux,purple,minimal,yes,"Minimal serif charts, purple accents, minimal layout, award-winning design"
webapp,professional,orange,minimal,yes,"Expressive sans-serif dashboard, orange accents, minimal layout, award-winning design"
agency,startup,red,card-based,yes,"Readable bold hero, red accents, card-based layout, award-winning design"
saas,ux,blue,card-based,no,"Minimal professional gallery, blue accents, card-based layout, standard design"
marketplace,young,neutral,classic,no,"Expressive display typography, neutral accents, classic layout, standard design"
docs,professional,blue,classic,no,"Subtle bold widgets, blue accents, classic layout, standard design"
landing,general,neutral,modern,yes,"Clean professional gallery, neutral accents, modern layout, award-winning design"
webapp,young,black,modern,yes,"High-contrast minimal metrics, black accents, modern layout, award-winning design"
landing,developer,red,minimal,yes,"Vibrant display charts, red accents, minimal layout, award-winning design"
landing,nonprofit,blue,card-based,no,"High-contrast serif navigation, blue accents, card-based layout, standard design"
webapp,general,red,grid,no,"Minimal professional hero, red accents, grid layout, standard design"
blog,creative,orange,grid,yes,"Subtle serif sidebar, orange accents, grid layout, award-winning design"
docs,young,neutral,minimal,no,"Large classic grid, neutral accents, minimal layout, standard design"
